url,Perfume,Brand,Gender,Rating,Decade,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/guerlain/l-instant-magic-1106.html,L Instant Magic,Guerlain,female,4.22,2000s,"anise, bergamot, lemon","violet, mimosa, rose, freesia, carnation","iris, almond, vanilla, white musk, sandalwood, cedar",powdery,floral,violet,iris,almond
https://www.fragrantica.com/perfume/borntostandout/mud-78864.html,Mud,Borntostandout,unisex,3.7,2020s,"milk, almond","chocolate, plum, turkish rose","vanilla, elemi, amber, sandalwood",sweet,vanilla,fruity,lactonic,almond
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-sucre-42053.html,Viva La Juicy Sucre,Juicy Couture,female,4.21,2010s,"red currant, mandarin orange, gardenia","almond cream, peach, orange blossom, jasmine","whipped cream, vanilla, cacao, sandalwood",sweet,vanilla,fruity,lactonic,almond
https://www.fragrantica.com/perfume/l-occitane-en-provence/terre-de-lumiere-l-eau-47187.html,Terre De Lumiere L Eau,L Occitane En Provence,female,4.03,2010s,"bergamot, black currant, pink pepper","peony, bitter almond","musk, tonka bean",floral,fresh,fruity,musky,almond
https://www.fragrantica.com/perfume/olfactive-studio/lumiere-blanche-14909.html,Lumiere Blanche,Olfactive Studio,unisex,4.04,2010s,"cardamom, star anise, cinnamon","almond, cashmere wood, iris","sandalwood, musk, cedar, tonka bean",woody,warm spicy,powdery,musky,almond
https://www.fragrantica.com/perfume/gritti/jacqueline-65386.html,Jacqueline,Gritti,female,3.27,2020s,"green almond, mate, green notes","lavender, violet leaves, freesia","musk, vanilla, tonka bean",lavender,aromatic,vanilla,musky,almond
https://www.fragrantica.com/perfume/emmanuel-levain/mystic-datura-33988.html,Mystic Datura,Emmanuel Levain,unisex,3.88,2010s,"peach, orange blossom, jasmine","heliotrope, datura, vanilla, white flowers, amber","white musk, sandalwood, patchouli, cedar",white floral,powdery,vanilla,musky,almond
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-l-eau-de-toilette-22980.html,La Vie Est Belle L Eau De Toilette,Lancome,female,3.94,2010s,"almond, magnolia","iris, patchouli, white flowers","spun sugar, praline, vanilla, tonka bean",sweet,vanilla,caramel,nutty,almond
https://www.fragrantica.com/perfume/jeanne-arthes/amore-mio-eau-de-parfum-10215.html,Amore Mio Eau De Parfum,Jeanne Arthes,female,3.78,Unknown,"amalfi lemon, litchi, black currant","cherry, white flowers, almond","marzipan, musk, tonka bean, virginia cedar",fruity,sweet,citrus,nutty,almond
https://www.fragrantica.com/perfume/mugler/innocent-709.html,Innocent,Mugler,female,4.09,1990s,"mandarin orange, bergamot","black currant, red berries, almond","praline, white musk, amber",fruity,sweet,citrus,nutty,almond
https://www.fragrantica.com/perfume/navitus-parfums/baklava-royale-88198.html,Baklava Royale,Navitus Parfums,unisex,4.22,2020s,"bergamot, orange blossom","pistachio, almond, honey","madagascar vanilla, amberwood, tonka bean",sweet,vanilla,woody,nutty,almond
https://www.fragrantica.com/perfume/fragonard/rose-ambre-25968.html,Rose Ambre,Fragonard,female,4.19,2010s,"black currant, bergamot","almond, rose","amber, vanilla, tonka bean, patchouli",amber,vanilla,sweet,patchouli,almond
https://www.fragrantica.com/perfume/karl-lagerfeld/karl-lagerfeld-private-klub-for-female-31076.html,Karl Lagerfeld Private Klub For Female,Karl Lagerfeld,female,3.63,2010s,"pink pepper, lemon, bergamot","magnolia, rose, violet","almond, cashmeran, musk",floral,musky,citrus,powdery,almond
https://www.fragrantica.com/perfume/el-nabil/musk-makkah-64856.html,Musk Makkah,El Nabil,unisex,3.21,Unknown,"strawberry, raspberry","almond, cinnamon, vanilla","musk, amber",fruity,sweet,musky,powdery,almond
https://www.fragrantica.com/perfume/carolina-herrera/good-girl-superstars-collector-edition-2021-70305.html,Good Girl Superstars Collector Edition 2021,Carolina Herrera,unisex,4.1,2020s,"almond, coffee, lemon, bergamot","tuberose, jasmine sambac, orris, bulgarian rose, orange blossom","vanilla, praline, cashmere wood, musk, tonka bean, cacao, cinnamon, amber, sandalwood, patchouli, cedar",white floral,sweet,tuberose,powdery,almond
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-la-vie-en-rose-2013-17971.html,Flowerbomb La Vie En Rose 2013,Viktor Rolf,female,4.19,2010s,"mandarin orange, pink pepper, green tea, bergamot","rose, candied almond, raspberry, red berries, lily-of-the-valley","patchouli, cashmere wood, amber",fruity,sweet,citrus,rose,almond
https://www.fragrantica.com/perfume/ellen-tracy/tracy-3582.html,Tracy,Ellen Tracy,female,3.77,2000s,"peony, plum blossom, water lily, cassia","violet, rose, iris, lily-of-the-valley","almond milk, sandalwood, vanilla, orris root, white amber",floral,fresh,powdery,rose,almond
https://www.fragrantica.com/perfume/guerlain/la-petite-robe-noire-eau-de-parfum-limited-edition-2014-28020.html,La Petite Robe Noire Eau De Parfum Limited Edition 2014,Guerlain,female,3.57,2010s,"sour cherry, red berries, almond, bergamot","licorice, black rose, taif rose, black tea","patchouli, vanilla, tonka bean, iris, anise",sweet,fruity,vanilla,soft spicy,almond
https://www.fragrantica.com/perfume/lolita-lempicka/lolita-lempicka-le-tentation-de-lolita-14569.html,Lolita Lempicka Le Tentation De Lolita,Lolita Lempicka,female,3.94,2010s,"anise, sour cherry, brazilian rosewood, ivy, pineapple, lemon","licorice, violet, iris, jasmine, orris root, lily-of-the-valley, rose","praline, tonka bean, vanilla, almond, musk, vetiver, heliotrope",sweet,powdery,vanilla,soft spicy,almond
https://www.fragrantica.com/perfume/teo-cabanel/rendez-vous-67036.html,Rendez Vous,Teo Cabanel,unisex,3.86,2020s,"mimosa, almond, violet leaf","violet, jasmine, orange blossom, rose","white musk, vanilla, tonka bean",powdery,yellow floral,floral,sweet,almond
https://www.fragrantica.com/perfume/floris/madonna-of-the-almonds-8815.html,Madonna Of The Almonds,Floris,female,3.56,2000s,"lemon, bergamot","almond blossom, fruity notes, almond, spices, jasmine, vanille","musk, incense, sandalwood",citrus,floral,fruity,sweet,almond
https://www.fragrantica.com/perfume/elie-saab/girl-of-now-lovely-72457.html,Girl Of Now Lovely,Elie Saab,female,3.9,2020s,"mint, pear, rosemary, mandarin orange, galbanum, black currant blossom","almond, orange blossom, frangipani, anise, rose","tonka bean, patchouli, amber, ambroxan",aromatic,green,fruity,sweet,almond
https://www.fragrantica.com/perfume/calvin-klein/eternity-purple-orchid-265.html,Eternity Purple Orchid,Calvin Klein,female,3.91,2000s,"green notes, floral notes, water lily, fruity notes","heliotrope, orchid, freesia, plum, white peach","woodsy notes, musk, almond",floral,powdery,fruity,sweet,almond
https://www.fragrantica.com/perfume/montana/graphite-oud-edition-31963.html,Graphite Oud Edition,Montana,male,4.02,2010s,"rose, raspberry, litchi","rose, almond, ylang-ylang","agarwood (oud), vetiver",fruity,rose,oud,sweet,almond
https://www.fragrantica.com/perfume/laurent-mazzone-parfums/sensual-orchid-16437.html,Sensual Orchid,Laurent Mazzone Parfums,female,4.11,2010s,"almond, mandarin orange, neroli","orchid, heliotrope, ylang-ylang, peony, jasmine sambac","vanilla, benzoin, musk, labdanum, woody notes, cedar",vanilla,floral,powdery,sweet,almond
https://www.fragrantica.com/perfume/ramon-monegal/laislablanca-49828.html,Laislablanca,Ramon Monegal,unisex,3.94,2010s,"aldehydes, anise, ginger","almond blossom, heliotrope, jasmine","tonka bean, white musk, patchouli",floral,vanilla,powdery,sweet,almond
https://www.fragrantica.com/perfume/lattafa-perfumes/qimmah-for-female-82793.html,Qimmah For Female,Lattafa Perfumes,female,4.2,2020s,"almond, coffee","tuberose, jasmine, tonka","vanilla, cacao, sandalwood",vanilla,white floral,warm spicy,sweet,almond
https://www.fragrantica.com/perfume/tous/touch-2640.html,Touch,Tous,female,3.93,2000s,"freesia, lotus, lily-of-the-valley","tiare flower, osmanthus, jasmine","raspberry, almond, vanilla, blueberry",fruity,floral,white floral,sweet,almond
https://www.fragrantica.com/perfume/korres/cashmere-kumquat-62328.html,Cashmere Kumquat,Korres,unisex,4.12,2020s,"kumquat, orange, mandarin orange","jasmine, almond, orange blossom","cashmere wood, vanilla, cedar",citrus,white floral,woody,sweet,almond
https://www.fragrantica.com/perfume/guerlain/les-voyages-olfactifs-05-paris-shanghai-15955.html,Les Voyages Olfactifs 05 Paris Shanghai,Guerlain,unisex,4.13,2010s,"almond, star anise, bergamot","mimosa, ylang-ylang, orange blossom","sandalwood, vanilla, cedar, vetiver",woody,powdery,yellow floral,sweet,almond
https://www.fragrantica.com/perfume/tiziana-terenzi/velorum-44382.html,Velorum,Tiziana Terenzi,unisex,4.23,2010s,"mandarin orange, ginger, saffron, rose, black pepper, cardamom","passionfruit, almond, tea, lotus, cinnamon, nutmeg, cloves","white chocolate, vanilla, musk, amber, sandalwood, tonka bean, guaiac wood",sweet,fruity,warm spicy,tropical,almond
https://www.fragrantica.com/perfume/carolina-herrera/good-girl-midnight-75526.html,Good Girl Midnight,Carolina Herrera,female,3.94,2020s,"almond, pink pepper","orange blossom, tuberose","tonka bean, vanilla, patchouli",white floral,vanilla,sweet,tuberose,almond
https://www.fragrantica.com/perfume/paris-elysees/sexy-woman-love-71795.html,Sexy Woman Love,Paris Elysees,female,4.14,2020s,"almond, sweet orange","vanilla, cherry","honey, caramel",sweet,honey,caramel,vanilla,almond
https://www.fragrantica.com/perfume/elie-saab/girl-of-now-forever-53027.html,Girl Of Now Forever,Elie Saab,female,3.85,2010s,"raspberry, lemon peel","almond, black currant, rose, orange blossom","vanilla, patchouli, cashmeran, musk",fruity,sweet,citrus,vanilla,almond
https://www.fragrantica.com/perfume/paris-elysees/la-petite-fleur-noire-35095.html,La Petite Fleur Noire,Paris Elysees,female,3.76,2010s,"licorice, fruity notes, citruses","cherry, almond, violet, rose","vanilla, tonka bean, patchouli, white musk",sweet,cherry,fruity,vanilla,almond
https://www.fragrantica.com/perfume/ariana-grande/thank-u-next-56741.html,Thank U Next,Ariana Grande,female,3.66,2010s,"raspberry, pear","coconut, pink rose","macarons, musk",sweet,coconut,fruity,vanilla,almond
https://www.fragrantica.com/perfume/dilis-parfum/cherry-lips-73398.html,Cherry Lips,Dilis Parfum,female,3.66,2020s,"cherry, bitter almond, rose","pistachio, cherry blossom, heliotrope","vanilla, musk, sandalwood, tonka bean, cedar",cherry,sweet,nutty,vanilla,almond
https://www.fragrantica.com/perfume/borntostandout/happy-nuts-88768.html,Happy Nuts,Borntostandout,unisex,3.98,2020s,"pistachio, almond, caramel, rum, honey","vanilla, sesame, davana","tonka, tobacco, guaiac wood, ambergris, white musk, patchouli",sweet,woody,nutty,vanilla,almond
https://www.fragrantica.com/perfume/aquolina/simply-pink-by-pink-sugar-18016.html,Simply Pink By Pink Sugar,Aquolina,female,3.86,2010s,"raspberry, almond, bergamot, green leaves","white flowers, jasmine","big strawberry, licorice, vanila, praline",sweet,fruity,soft spicy,vanilla,almond
https://www.fragrantica.com/perfume/thera-cosmeticos/kyra-57231.html,Kyra,Thera Cosmeticos,female,4.23,2010s,"star anise, pineapple, lemon, brazilian rosewood","licorice, jasmine, rose, lily-of-the-valley","almond, heliotrope, vanilla, tonka bean",soft spicy,anis,sweet,vanilla,almond
https://www.fragrantica.com/perfume/carolina-herrera/212-vip-black-smiley-72730.html,212 Vip Black Smiley,Carolina Herrera,male,4.44,2020s,"blood orange, ginger, tunisian neroli","madagascar pepper, lavender extract, sesame","vanilla bean, skin, sweet almond",citrus,fresh spicy,warm spicy,vanilla,almond
https://www.fragrantica.com/perfume/widian/rose-arabia-almond-54759.html,Rose Arabia Almond,Widian,unisex,4.15,2010s,"almond, peach, plum, raspberry, coconut, pink pepper, mandarin orange","tuberose, honeysuckle, orchid, orange blossom, violet","praline, vanilla, siam benzoin, musk, ambrette (musk mallow), patchouli",sweet,fruity,white floral,vanilla,almond
https://www.fragrantica.com/perfume/sapientiae-niche/black-heroin-57277.html,Black Heroin,Sapientiae Niche,male,4.07,2010s,"vanilla, madagascar vanilla, almond","black iris, absinthe, ylang-ylang","vanilla, resins, leather, agarwood (oud), patchouli, oakmoss, sandalowood",powdery,iris,woody,vanilla,almond
https://www.fragrantica.com/perfume/jovoy-paris/poudre-3123.html,Poudre,Jovoy Paris,female,3.86,2000s,"violet, almond, mimosa","orris root, rose","vanilla, cedar",powdery,iris,floral,violet,almond
https://www.fragrantica.com/perfume/miller-harris/violet-ida-53638.html,Violet Ida,Miller Harris,female,4.1,2010s,"carrot seeds, bergamot","iris, heliotrope","vanilla, liquidambar",powdery,vanilla,iris,violet,almond
https://www.fragrantica.com/perfume/renier-perfumes/kisses-rain-labios-rotos-79505.html,Kisses Rain Labios Rotos,Renier Perfumes,unisex,4.28,2020s,"cardamom, rose, coconut, jasmine, bergamot","almond, heliotrope, coffee, agarwood (oud), sandalwood, atlas cedar","vanilla, tonka bean, tolu balsam, amber, musk, labdanum, patchouli",vanilla,powdery,amber,warm spicy,almond
https://www.fragrantica.com/perfume/tauer-perfumes/phi-une-rose-de-kandahar-21982.html,Phi Une Rose De Kandahar,Tauer Perfumes,unisex,4.3,2010s,"almond, apricot, cinnamon, bergamot","rose, tobacco leaf, geranium","ambergris, vanilla, patchouli, tonka bean, musk, vetiver",rose,sweet,fruity,warm spicy,almond
https://www.fragrantica.com/perfume/commodity/velvet-50616.html,Velvet,Commodity,unisex,3.89,2010s,"cloves, almond, coconut nectar","vanilla flower, rose petals, heliotrope","white woods, black amber, birch",woody,vanilla,rose,warm spicy,almond
https://www.fragrantica.com/perfume/the-house-of-oud/rock-n-rouge-50404.html,Rock N Rouge,The House Of Oud,unisex,3.94,2010s,"almond, tangerine, spices","tonka bean, orchid, jasmine","jasmine, vanilla, musk, woody notes",vanilla,sweet,floral,white floral,almond
https://www.fragrantica.com/perfume/and-other-stories/fleur-de-mimosa-36886.html,Fleur De Mimosa,And Other Stories,unisex,4.24,2010s,"bergamot, almond, black currant","mimosa, jasmine, heliotrope, nutmeg","amber, cedar",powdery,yellow floral,floral,white floral,almond
https://www.fragrantica.com/perfume/pierre-balmain/extatic-intense-gold-28047.html,Extatic Intense Gold,Pierre Balmain,female,4.16,2010s,jasmine,"vanilla flower, heliotrope","labdanum, amber",amber,vanilla,powdery,white floral,almond
https://www.fragrantica.com/perfume/caswell-massey/almond-eau-de-toilette-81888.html,Almond Eau De Toilette,Caswell Massey,unisex,3.67,2020s,salt,"almond blossom, cherry","sandalwood, tonka bean",floral,sweet,cherry,woody,almond
https://www.fragrantica.com/perfume/aaron-terence-hughes/raw-cherry-72720.html,Raw Cherry,Aaron Terence Hughes,unisex,4.03,2020s,"sour cherry, cherry liqueur, lemon, mandarin orange","woodsy notes, tonka bean, dark chocolate","vanilla, thailand oud, amaretto, nutmeg, damask rose",sweet,vanilla,cherry,woody,almond
https://www.fragrantica.com/perfume/rituals/poeme-d-azar-52027.html,Poeme D Azar,Rituals,female,4.15,2010s,"black currant, orris, pomegranate","almond milk, vanilla, bulgarian rose","tonka bean, patchouli",fruity,vanilla,sweet,woody,almond
https://www.fragrantica.com/perfume/bvlgari/omnia-amethyste-780.html,Omnia Amethyste,Bvlgari,female,3.95,2000s,"green notes, pink grapefruit","iris, bulgarian rose","heliotrope, woodsy notes",powdery,iris,vanilla,woody,almond
https://www.fragrantica.com/perfume/alexander-mcqueen/my-queen-deluxe-edition-28344.html,My Queen Deluxe Edition,Alexander Mcqueen,female,4.31,2000s,"violet, almond","heliotrope, white flowers, white musk, orange blossom","iris, vanilla, cedar, vetiver, patchouli",powdery,violet,vanilla,woody,almond
https://www.fragrantica.com/perfume/emanuel-ungaro/emanuel-ungaro-for-her-55789.html,Emanuel Ungaro For Her,Emanuel Ungaro,female,3.72,2010s,"almond, pear, plum","tuberose, orange blossom, jasmine","vanilla, patchouli, sandalwood, musk",fruity,sweet,white floral,woody,almond
https://www.fragrantica.com/perfume/yves-saint-laurent/y-eau-de-toilette-73440.html,Y Eau De Toilette,Yves Saint Laurent,male,4.2,2020s,"aldehydes, bergamot, ginger","lavender, clary sage, geranium","ambergris, vanilla, cedar, olibanum",aromatic,fresh spicy,citrus,aldehydic,amber
https://www.fragrantica.com/perfume/comme-des-garcons/comme-des-garcons-2-silver-words-4638.html,Comme Des Garcons 2 Silver Words,Comme Des Garcons,unisex,4.26,2000s,"aldehydes, mandarin orange, caraway, mate, angelica, tea","ink, west indian bay, nutmeg, magnolia, cinnamon, coriander","cedar, incense, vetiver, amber, patchouli, labdanum",aromatic,woody,fresh spicy,aldehydic,amber
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-superman-eau-fraiche-43712.html,Le Male Superman Eau Fraiche,Jean Paul Gaultier,male,4.25,2010s,"mint, aldehydes, neroli","sage, clary sage, amber, woody notes","vanilla, tonka bean, sandalwood",aromatic,vanilla,green,aldehydic,amber
https://www.fragrantica.com/perfume/diptyque/fleur-de-peau-eau-de-parfum-48681.html,Fleur De Peau Eau De Parfum,Diptyque,unisex,4.11,2010s,"aldehydes, pink pepper, angelica, bergamot","iris, turkish rose","musk, ambrette (musk mallow), carrot, ambergris, sandalwood, leather, amberwood",musky,powdery,iris,aldehydic,amber
https://www.fragrantica.com/perfume/bogue/maai-26681.html,Maai,Bogue,unisex,4.17,2010s,"aldehydes, tuberose","jasmine, rose","civet, resins, musk",musky,animalic,white floral,aldehydic,amber
